category;dist_cycling;dist_km;dist_walking;google_id;google_web;palabra_clave;place_address;place_lat;place_lng;place_name;place_phone_number;place_types;place_web;school_address;school_id;school_lat;school_lng;school_name
establecimientos polivalentes;9 mins;1.4 km;19 mins;ChIJUw5OsBq1pBIRQzDwMm_hrto;https://maps.google.com/?cid=15757780013928165443;supermecado e hipermercado;Ronda Doctor Torro, 2-4, 08303 Matar¢, Barcelona, Spain;41.54523;2.43119;Dia;912 17 04 53;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.dia.es/compra-online/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;4 mins;0.8 km;10 mins;ChIJ_____yS1pBIRYcck4fRrEjM;https://maps.google.com/?cid=3680122545008592737;supermecado e hipermercado;Ronda Alfonso X El Sabio, 136, 08301 Matar¢, Barcelona, Spain;41.5455368;2.4508686;Consum;937 55 53 80;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.consum.es/nuestros-supermercados;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;3 mins;0.6 km;7 mins;ChIJNQHjUzu1pBIRin70n4Pg3-U;https://maps.google.com/?cid=16564204810420911754;supermecado e hipermercado;Ronda d'Alfons X el Savi, 54, 08301 Matar¢, Barcelona, Spain;41.5456071;2.4459382;Consum;937 90 48 54;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.consum.es/nuestros-supermercados;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;6 mins;1.0 km;13 mins;ChIJlZqFLRq1pBIR1N9-0o1M0gw;https://maps.google.com/?cid=923885045570002900;supermecado e hipermercado;Ronda Mossän Jacint Verdaguer, 23, 08304 Matar¢, Barcelona, Spain;41.5432754;2.4352445;Consum;937 41 19 10;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.consum.es/nuestros-supermercados;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;6 mins;0.9 km;13 mins;ChIJfYOFyT21pBIR8eBU52JC4RI;https://maps.google.com/?cid=1360441554997928177;supermecado e hipermercado;Carrer de Nicolau GuanyabÇns, 29, 08304 Matar¢, Barcelona, Spain;41.5493161;2.442781;Caprabo;937 57 52 65;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];https://www.caprabo.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;6 mins;1.1 km;15 mins;ChIJ9eZWvSSjpBIRDgGkmBZtWh0;https://maps.google.com/?cid=2115122918821462286;supermecado e hipermercado;Av. Per£, 43, 08304 Matar¢, Barcelona, Spain;41.549809;2.4480019;Mercadona;937 90 62 57;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];https://www.mercadona.es/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;3 mins;0.6 km;8 mins;ChIJ95lIJRm1pBIRBZUWfHh4CCo;https://maps.google.com/?cid=3028803208279921925;supermecado e hipermercado;Carrer Morat°n, 38, 08302 Matar¢, Barcelona, Spain;41.5412109;2.4373872;Esclat;937 93 64 10;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.bonpreuesclat.cat/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;9 mins;1.3 km;19 mins;ChIJtynQohq1pBIRMpVoG1oEbS4;https://maps.google.com/?cid=3345334883259553074;supermecado e hipermercado;Ronda Dr. Turr¢, 08303 Matar¢, Barcelona, Spain;41.545444;2.431098;Mercadona;937 99 09 36;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];https://www.mercadona.es/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;4 mins;1.2 km;14 mins;ChIJaX4etB21pBIRopN7U0rZ-XM;https://maps.google.com/?cid=8356949496814080930;supermecado e hipermercado;Carrer Goya, 101-103, 08302 Matar¢, Barcelona, Spain;41.537525;2.43352;Mercadona;937 57 69 34;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];https://www.mercadona.es/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;3 mins;0.7 km;8 mins;ChIJEQWKFCC1pBIRMOhJVUfQYN0;https://maps.google.com/?cid=15951978884938459184;supermecado e hipermercado;Plaáa de Cuba, 47, 08302 Matar¢, Barcelona, Spain;41.537448;2.440741;Esclat;937 93 62 27;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.bonpreuesclat.cat/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;4 mins;1.0 km;11 mins;ChIJ5Yfzj9-0pBIRoMs1yPSxFpI;https://maps.google.com/?cid=10526796843914218400;supermecado e hipermercado;Avinguda de Jaume Recoder, 16-22, 08301 Matar¢, Barcelona, Spain;41.5348273;2.4424171;Caprabo;937 57 88 46;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];https://www.caprabo.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;6 mins;1.1 km;14 mins;ChIJj9DrhDC1pBIRtgptJjSBdiw;https://maps.google.com/?cid=3203890245903649462;supermecado e hipermercado;Carrer del Poeta Josep Punsola, 35, 08304 Matar¢, Barcelona, Spain;41.5483943;2.4508167;Condis;937 96 15 47;[u'bakery', u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.condis.es/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;5 mins;1.3 km;15 mins;ChIJQw3g-eG0pBIRMfBkwi2rPU4;https://maps.google.com/?cid=5637850521561002033;supermecado e hipermercado;Ronda President MaciÖ, 68, 08302 Matar¢, Barcelona, Spain;41.5349304;2.4359063;Caprabo;902 11 60 60;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.caprabo.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;2 mins;0.5 km;6 mins;ChIJyUcs-yG1pBIRiwSK6-JVp2M;https://maps.google.com/?cid=7180802563968205963;supermecado e hipermercado;El Torrent, 15, 08302 Matar¢, Barcelona, Spain;41.539806;2.4410758;Caprabo;;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.caprabo.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;5 mins;0.7 km;10 mins;ChIJ___Tnj21pBIRKTDgGPpZXro;https://maps.google.com/?cid=13429270069559439401;supermecado e hipermercado;Riera de Cirera, 10, 08304 Matar¢, Barcelona, Spain;41.5481846;2.4417006;Condis;675 66 95 57;[u'bakery', u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.condis.es/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;4 mins;0.7 km;9 mins;ChIJ0UMJzzq1pBIRij8JBoSp3E4;https://maps.google.com/?cid=5682603214336769930;supermarket;Ronda d'Alfons X el Savi, 08304 Matar¢, Barcelona, Spain;41.5457674;2.4488413;consum;937 55 53 80;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.consum.es/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;8 mins;1.0 km;15 mins;ChIJH0qoLhe1pBIRzkUW6WZhV0M;https://maps.google.com/?cid=4852454218140108238;supermarket;Avinguda Corregiment de Matar¢, 87, 08304 Matar¢, Barcelona, Spain;41.5476699;2.43601;Condis;936 38 53 38;[u'bakery', u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.condis.es/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;10 mins;1.4 km;20 mins;ChIJ95oqARC1pBIRL7a9qqBierQ;https://maps.google.com/?cid=13004815316184577583;supermarket;Carrer Irlanda, 08303 Matar¢, Barcelona, Spain;41.5457382;2.4310861;Parking Mercadona;937 99 00 93;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];https://www.mercadona.es/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;2 mins;0.6 km;7 mins;ChIJ-W5iJha1pBIRHJrBOzm6rsU;https://maps.google.com/?cid=14244527426397903388;supermarket;Carrer ∑vila, 32, 08304 Matar¢, Barcelona, Spain;41.5375467;2.4457749;Hermanos Valencia S.A.;937 41 57 64;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;6 mins;1.1 km;15 mins;ChIJQ4snlzC1pBIR873nG2lwuGs;https://maps.google.com/?cid=7762077554515099123;supermarket;Carrer Santiago Rusi§ol, 34, 08304 Matar¢, Barcelona, Spain;41.548638;2.4513384;Coalinent Supermercat de Aliment;937 96 22 04;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.propla.net/coaliment;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;3 mins;0.7 km;8 mins;ChIJI8ouLyC1pBIRB4UWWI8BCiA;https://maps.google.com/?cid=2308659474150622471;mercados municipales;Plaáa de Cuba, 47, 08302 Matar¢, Barcelona, Spain;41.5376345;2.441163;Mercat de la Plaáa de Cuba;937 58 24 30;[u'point_of_interest', u'establishment'];http://www.mercatcuba.com/Index.php;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;6 mins;1.3 km;16 mins;ChIJ56D99hy1pBIRA5Y2ZGHMPrA;https://maps.google.com/?cid=12699812717896570371;matket;Carrer Aribau, 5, 08303 Matar¢, Barcelona, Spain;41.5379818;2.431684;Market Software;937 99 79 11;[u'electronics_store', u'store', u'point_of_interest', u'establishment'];http://www.marketmataro.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;2 mins;0.4 km;5 mins;ChIJm6UHJyO1pBIRr9nnxRxBMgI;https://maps.google.com/?cid=158260528746584495;tiendas pequenas de comenstibles;Carrer Mossän Ramon Fornells, 46, 08301 Matar¢, Barcelona, Spain;41.5445025;2.4431859;Can Paco;937 90 48 01;[u'liquor_store', u'grocery_or_supermarket', u'health', u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;2 mins;0.4 km;5 mins;ChIJJ2K8shi1pBIRS9JOr3189CE;https://maps.google.com/?cid=2446717376822956619;queviures;Carrer del M£sic Jaume Isern, 7, 08302 Matar¢, Barcelona, Spain;41.5405015;2.4399721;Queviures Lluis Llach;;[u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;5 mins;1.0 km;13 mins;ChIJc5n0zDG1pBIR0GaKCaWnNnA;https://maps.google.com/?cid=8085834508261811920;queviures;Carrer Siete Partidas, 61, 08304 Matar¢, Barcelona, Spain;41.5460055;2.4531345;Comestibles Encarni I Pepe;;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;6 mins;0.8 km;12 mins;ChIJSfn2Jha1pBIRh9MqBT77-m0;https://maps.google.com/?cid=7924922738105045895;queviures;Carrer ∑vila, 32, 08304 Matar¢, Barcelona, Spain;41.5486008;2.4404649;Tot D'avui Supermercados;937 41 57 64;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://totdavui.es/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;4 mins;1.0 km;12 mins;ChIJzRgAJjC1pBIRWB6EgZgtnTw;https://maps.google.com/?cid=4367697346650447448;queviures;Calle Jaume Ibran, 176, 08301 Matar¢, Barcelona, Spain;41.5454541;2.4523882;Parca Central Supermercado II;;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;7 mins;1.1 km;15 mins;ChIJsXkILjq1pBIRzOotqf5g6Ts;https://maps.google.com/?cid=4317088364687649484;queviures;08304 Matar¢, Barcelona, Spain;41.5496626;2.4483702;Matar¢ Fruiteria I Verdures;;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;9 mins;1.4 km;19 mins;ChIJPcDUrxq1pBIRUYB_TBtkYvw;https://maps.google.com/?cid=18186208313685803089;queviures;Ronda Dr. Turr¢, 08303 Matar¢, Barcelona, Spain;41.5450072;2.4312218;Dia Maxi;;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.dia.es/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;2 mins;0.5 km;6 mins;ChIJZdvblya1pBIR9YVGz_NfRLU;https://maps.google.com/?cid=13061670320040478197;queviures;Sant Cristïfol, 10, 08301 Matar¢, Barcelona, Spain;41.539566;2.446839;Botiga La Confianza Matar¢;937 90 21 23;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.laconfianza.cat/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;3 mins;0.6 km;7 mins;ChIJzc2j7Ca1pBIRQqtz0O5_RRE;https://maps.google.com/?cid=1244541535713995586;queviures;Plaáa de la Peixateria, 08301 Matar¢, Barcelona, Spain;41.5389569;2.4471141;Comerá Just;937 96 00 87;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.gruptercermon-mataro.org/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;3 mins;0.7 km;8 mins;ChIJV13eMCC1pBIRX_ccbHJ-cdw;https://maps.google.com/?cid=15884616390617659231;queviures;Plaáa de Cuba, 15, 08302 Matar¢, Barcelona, Spain;41.5374147;2.4414461;Plataforma C†rnica;931 15 70 52;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.plataformacarnica.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;2 mins;0.4 km;5 mins;ChIJv-EDHiS1pBIR0mpxCp4zlWM;https://maps.google.com/?cid=7175698335157807826;queviures;Carrer Santa Maria, 9, 08301 Matar¢, Barcelona, Spain;41.540316;2.446528;Mon Viu Productes Ecologics, S.L.;937 90 77 50;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.monviu.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;2 mins;0.5 km;6 mins;ChIJ8eFwoia1pBIR4rIwQKBV1fA;https://maps.google.com/?cid=17353870885902136034;queviures;Carrer Santa Maria, 17, 08301 Matar¢, Barcelona, Spain;41.539875;2.446793;La carnisseria de Mon Viu;937 90 27 94;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.monviu.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;6 mins;1.0 km;14 mins;ChIJi6Zfkxm1pBIRNwKr3z9obAI;https://maps.google.com/?cid=174629109105361463;queviures;Carrer d'Esteve Albert, 56, 08304 Matar¢, Barcelona, Spain;41.54446;2.435254;La Botticella;935 36 32 37;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.botiga-labotticella.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;4 mins;1.0 km;12 mins;ChIJgWy6nd-0pBIRr9lD8leQXwc;https://maps.google.com/?cid=531301988454095279;queviures;Avinguda de Jaume Recoder, 35, 08301 Matar¢, Barcelona, Spain;41.534573;2.442982;ServiTeca Matar¢;937 57 29 67;[u'liquor_store', u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://servigourmet.cat/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;2 mins;0.4 km;5 mins;ChIJPTJboCa1pBIRVkobnY0MiKw;https://maps.google.com/?cid=12432200573721987670;queviures;Carrer Santa Maria, 9, 08301 Matar¢, Barcelona, Spain;41.5401923;2.4467008;Serrat;;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.canserrat.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;2 mins;0.4 km;5 mins;ChIJTwyrqya1pBIRlMq2lgDAlzE;https://maps.google.com/?cid=3573535938102872724;queviures;Carrer el Carrer¢, 27, 08301 Matar¢, Barcelona, Spain;41.5401529;2.44575;A l'abast;;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://alabastsensegluten.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;5 mins;1.1 km;14 mins;ChIJQVdOWBy1pBIRR82Tn1EUln4;https://maps.google.com/?cid=9121500436087688519;queviures;Ronda O'Donnell, 52, 08302 Matar¢, Barcelona, Spain;41.5388089;2.4333623;Sorli;;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];https://www.sorli.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;4 mins;0.9 km;10 mins;ChIJ4VNfVt-0pBIR8Y--D-IwGQI;https://maps.google.com/?cid=151205809978511345;queviures;Carrer Gravina, 8, 08301 Matar¢, Barcelona, Spain;41.5351811;2.4451775;Sorli;937 90 17 55;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];https://www.sorli.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;4 mins;1.0 km;11 mins;ChIJ-yECPIk1uxIRLpgNNR4MVak;https://maps.google.com/?cid=12201672089308862510;queviures;Cam° Ral de la Mercä, 524, 08302 Matar¢, Barcelona, Spain;41.534771;2.441048;Pica&Pica 24h Matar¢;;[u'grocery_or_supermarket', u'cafe', u'liquor_store', u'restaurant', u'food', u'store', u'point_of_interest', u'establishment'];http://picapica.getshop.cat/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;3 mins;0.7 km;7 mins;ChIJI8cFxCC1pBIRUIFLDZlkBhI;https://maps.google.com/?cid=1298836151058792784;queviures;SANT AGUST÷, 2 BAJOS, 08301 Matar¢, Barcelona, Spain;41.5369599;2.4446875;DIETETICA ESSENCIAL - SALUT NATURAL;937 90 53 39;[u'grocery_or_supermarket', u'health', u'food', u'store', u'point_of_interest', u'establishment'];http://www.essencial.amawebs.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;2 mins;0.5 km;6 mins;ChIJRdPClya1pBIRITT9ciWLsr0;https://maps.google.com/?cid=13669140811982124065;queviures;Carrer Sant Cristïfor, 10, 08301 Matar¢, Barcelona, Spain;41.539583;2.4468565;La Botiga la Confianza;;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;1 min;0.2 km;2 mins;ChIJHWH7ciS1pBIReddb21-vzpI;https://maps.google.com/?cid=10578585400976856953;grocery store;Carrer Bonaire, 15, 08301 Matar¢, Barcelona, Spain;41.541455;2.4448;Vita Dolce;937 90 30 49;[u'grocery_or_supermarket', u'health', u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
